Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Total_Sales
Stellaris,PC,2016,Strategy,Paradox Interactive,0,0.03,0,0,0.03
Storm Lover 2nd V,PSV,2016,Adventure,D3Publisher,0,0,0.02,0,0.02
Story of Seasons: Good Friends of the Three Villages,3DS,2016,Simulation,Marvelous Interactive,0,0,0.19,0,0.19
Street Fighter V,PS4,2016,Fighting,Capcom,0.35,0.26,0.08,0.13,0.82
Street Fighter V,PC,2016,Fighting,Capcom,0,0.05,0,0,0.05
Sumikko Gurashi: Mura o Tsukurundesu,3DS,2016,Misc,Nippon Columbia,0,0,0.06,0,0.06
Summon Night 6: Lost Borders,PSV,2016,Action,Namco Bandai Games,0,0,0.06,0,0.06
Summon Night 6: Lost Borders,PS4,2016,Action,Namco Bandai Games,0,0,0.03,0,0.03
Super Battle For Money Sentouchuu: Kyuukyoku no Shinobu to Battle Player Choujou Kessen!,3DS,2016,Action,Namco Bandai Games,0,0,0.01,0,0.01
Super Robot Wars OG: The Moon Dwellers,PS4,2016,Misc,Namco Bandai Games,0,0,0.09,0,0.09
Super Robot Wars OG: The Moon Dwellers,PS3,2016,Misc,Namco Bandai Games,0,0,0.06,0,0.06
Taiko no Tatsujin: Don Don! Mystery Adventure,3DS,2016,Action,Namco Bandai Games,0,0,0.09,0,0.09
Taishou Moebius Line Vitable,PSV,2016,Adventure,dramatic create,0,0,0.02,0,0.02
Tales of Berseria,PS4,2016,Role-Playing,Namco Bandai Games,0,0,0.22,0,0.22
Tales of Berseria,PS3,2016,Role-Playing,Namco Bandai Games,0,0,0.11,0,0.11
Teddy Together,3DS,2016,Simulation,Nintendo,0,0.02,0,0,0.02
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4,2016,Action,Activision,0.04,0.02,0,0.01,0.07
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS3,2016,Action,Activision,0.01,0.03,0,0.01,0.05
Teenage Mutant Ninja Turtles: Mutants in Manhattan,XOne,2016,Action,Activision,0.02,0.01,0,0,0.03
Teenage Mutant Ninja Turtles: Mutants in Manhattan,X360,2016,Action,Activision,0.01,0.02,0,0,0.03
Terraria,3DS,2016,Action,505 Games,0,0.03,0.04,0,0.07
Terraria,WiiU,2016,Action,505 Games,0,0.02,0,0,0.02
The Book of Unwritten Tales 2,WiiU,2016,Adventure,Nordic Games,0,0.01,0,0,0.01
The Heavy Rain and Beyond: Two Souls Collection,PS4,2016,Action,Sony Computer Entertainment,0,0.16,0,0.03,0.19
The Idolmaster: Platinum Stars,PS4,2016,Simulation,Namco Bandai Games,0,0,0.09,0,0.09
The King of Fighters XIV,PS4,2016,Fighting,Deep Silver,0.04,0.01,0.03,0.01,0.09
The Legend of Heroes: Trails in the Sky Third Chapter,PSV,2016,Role-Playing,Nihon Falcom Corporation,0,0,0.02,0,0.02
The Legend of Zelda: Twilight Princess HD,WiiU,2016,Action,Nintendo,0.48,0.3,0.08,0.08,0.94
The Technomancer,PS4,2016,Role-Playing,Focus Home Interactive,0.01,0.03,0,0.01,0.05
The Technomancer,XOne,2016,Role-Playing,Focus Home Interactive,0.01,0.01,0,0,0.02
The Technomancer,PC,2016,Role-Playing,Focus Home Interactive,0,0.01,0,0,0.01
This War of Mine,PS4,2016,Action,Deep Silver,0,0.01,0,0,0.01
Tokyo Xanadu eX+,PS4,2016,Role-Playing,Nihon Falcom Corporation,0,0,0.02,0,0.02
Tom Clancy's The Division,PS4,2016,Shooter,Ubisoft,1.28,1.61,0.15,0.57,3.61
Tom Clancy's The Division,XOne,2016,Shooter,Ubisoft,1.2,0.62,0,0.18,2
Tom Clancy's The Division,PC,2016,Shooter,Ubisoft,0.2,0.14,0,0.03,0.37
Total War Attila: Tyrants & Kings,PC,2016,Strategy,Koch Media,0,0.01,0,0,0.01
Total War: WARHAMMER,PC,2016,Strategy,Sega,0,0.1,0,0.01,0.11
Touhou Genso Rondo: Bullet Ballet,PS4,2016,Shooter,Nippon Ichi Software,0.01,0,0,0,0.01
Toukiden 2,PSV,2016,Action,Tecmo Koei,0,0,0.11,0,0.11
Toukiden 2,PS4,2016,Action,Tecmo Koei,0,0,0.08,0,0.08
Toukiden 2,PS3,2016,Action,Tecmo Koei,0,0,0.02,0,0.02
TrackMania Turbo,PS4,2016,Action,Ubisoft,0.03,0.24,0,0.05,0.32
TrackMania Turbo,XOne,2016,Action,Ubisoft,0.02,0.03,0,0,0.05
TrackMania Turbo,PC,2016,Action,Ubisoft,0,0.01,0,0,0.01
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,PS3,2016,Misc,Namco Bandai Games,0,0,0.02,0,0.02
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,PS3,2016,Misc,Namco Bandai Games,0,0,0.02,0,0.02
UEFA Euro 2016,PS4,2016,Sports,Konami Digital Entertainment,0,0.21,0.03,0.03,0.27
UEFA Euro 2016,PS3,2016,Sports,Konami Digital Entertainment,0,0.08,0.02,0.01,0.11
Uncharted 4: A Thief's End,PS4,2016,Shooter,Sony Computer Entertainment,1.3,2.07,0.18,0.65,4.2
Uppers,PSV,2016,Action,Marvelous Entertainment,0,0,0.01,0,0.01
Uta no Prince-Sama: Music 3,PSV,2016,Action,Broccoli,0,0,0.05,0,0.05
Utawarerumono: Futari no Hakuoro,PSV,2016,Misc,Aqua Plus,0,0,0.05,0,0.05
Utawarerumono: Futari no Hakuoro,PS4,2016,Misc,Aqua Plus,0,0,0.04,0,0.04
Utawarerumono: Futari no Hakuoro,PS3,2016,Misc,Aqua Plus,0,0,0.01,0,0.01
Valentino Rossi: The Game,PS4,2016,Racing,Namco Bandai Games,0.01,0.05,0,0.01,0.07
Valentino Rossi: The Game,XOne,2016,Racing,Namco Bandai Games,0,0.02,0,0,0.02
Valentino Rossi: The Game,PC,2016,Racing,Namco Bandai Games,0,0.01,0,0,0.01
Valkyria Chronicles,PS4,2016,Role-Playing,Sega,0.06,0.04,0.05,0.02,0.17
Wand of Fortune R,PSV,2016,Adventure,Idea Factory,0,0,0.01,0,0.01
Winning Post 8 2016,PS4,2016,Simulation,Tecmo Koei,0,0,0.02,0,0.02
World of Warcraft: Legion,PC,2016,Role-Playing,Activision,0.14,0.12,0,0.02,0.28
Worms: WMD,PS4,2016,Action,Sold Out,0.01,0.01,0,0,0.02
XCOM 2,PC,2016,Strategy,Take-Two Interactive,0.09,0.1,0,0.02,0.21
XCOM 2,PS4,2016,Strategy,Take-Two Interactive,0.01,0.02,0,0.01,0.04
XCOM 2,XOne,2016,Strategy,Take-Two Interactive,0.01,0.01,0,0,0.02
Yakuza Kiwami,PS4,2016,Adventure,Sega,0,0,0.16,0,0.16
Yakuza Kiwami,PS3,2016,Adventure,Sega,0,0,0.12,0,0.12
Yokai Sangokushi,3DS,2016,Action,Level 5,0,0,0.55,0,0.55
Yokai Watch 3,3DS,2016,Action,Level 5,0,0,1.27,0,1.27
Ys VIII: Lacrimosa of Dana,PSV,2016,Role-Playing,Nihon Falcom Corporation,0,0,0.09,0,0.09
Yuusha Shisu.,PSV,2016,Role-Playing,Nippon Ichi Software,0,0,0.02,0,0.02
Zero Escape: Zero Time Dilemma,3DS,2016,Adventure,Aksys Games,0.04,0,0.01,0.01,0.06
Zero Escape: Zero Time Dilemma,PSV,2016,Adventure,Aksys Games,0.03,0,0.02,0.01,0.06
ZombiU,PS4,2016,Action,Ubisoft,0,0.04,0.01,0.01,0.06
Brothers Conflict: Precious Baby,PSV,2017,Action,Idea Factory,0,0,0.01,0,0.01
Phantasy Star Online 2 Episode 4: Deluxe Package,PS4,2017,Role-Playing,Sega,0,0,0.03,0,0.03
Phantasy Star Online 2 Episode 4: Deluxe Package,PSV,2017,Role-Playing,Sega,0,0,0.01,0,0.01
Imagine: Makeup Artist,DS,2020,Simulation,Ubisoft,0.27,0,0,0.02,0.29
Action Man-Operation Extreme,PS,N/A,Action,N/A,0.05,0.03,0,0.01,0.09
Advance Wars: Days of Ruin,DS,N/A,Strategy,Nintendo,0.44,0.13,0,0.06,0.63
Adventure,2600,N/A,Adventure,Atari,1.21,0.08,0,0.01,1.3
Agarest Senki: Re-appearance,PS3,N/A,Role-Playing,Idea Factory,0,0,0.01,0,0.01
Air-Sea Battle,2600,N/A,Shooter,Atari,0.91,0.06,0,0.01,0.98
AKB1/48: Idol to Guam de Koishitara...,X360,N/A,Misc,N/A,0,0,0.01,0,0.01
Alex Rider: Stormbreaker,DS,N/A,Action,THQ,0.06,0,0,0,0.06
All-Star Baseball 2005,PS2,N/A,Sports,N/A,0.16,0.12,0,0.04,0.32
All-Star Baseball 2005,XB,N/A,Sports,N/A,0.11,0.03,0,0.01,0.15
Alone in the Dark: The New Nightmare,PS,N/A,Adventure,Infogrames,0.09,0.06,0,0.01,0.16
Aquaman: Battle for Atlantis,XB,N/A,Action,N/A,0.01,0,0,0,0.01
Atsumare! Power Pro Kun no DS Koushien,DS,N/A,Sports,N/A,0,0,0.1,0,0.1
B.L.U.E.: Legend of Water,PS,N/A,Adventure,N/A,0,0,0.04,0,0.04
Backbreaker,X360,N/A,Sports,N/A,0.17,0,0,0.01,0.18
Backbreaker,PS3,N/A,Sports,N/A,0.16,0,0,0.01,0.17
Battle vs. Chess,PS3,N/A,Misc,TopWare Interactive,0,0.04,0,0.01,0.05
Battle vs. Chess,PC,N/A,Misc,TopWare Interactive,0,0.02,0,0.01,0.03
Bejeweled 3,DS,N/A,Puzzle,N/A,0.32,0.02,0,0.03,0.37
Bejeweled 3,PS3,N/A,Puzzle,N/A,0.13,0,0,0.01,0.14
Bejeweled 3,X360,N/A,Puzzle,N/A,0.13,0,0,0.01,0.14
Beyond the Labyrinth,3DS,N/A,Role-Playing,N/A,0,0,0.03,0,0.03
Big Beach Sports 2,Wii,N/A,Sports,THQ,0.09,0.12,0,0.03,0.24
Bikkuriman Daijiten,DS,N/A,Misc,N/A,0,0,0.03,0,0.03
BioShock 2,PC,N/A,Shooter,Take-Two Interactive,0.02,0.19,0,0.04,0.25
Breakaway IV,2600,N/A,Puzzle,Sears,0.2,0.01,0,0,0.21
Brothers in Arms: Furious 4,X360,N/A,Shooter,N/A,0.01,0,0,0,0.01
Build-A-Bear Workshop: Friendship Valley,Wii,N/A,Misc,N/A,0.06,0,0,0,0.06
Cabela's Alaskan Adventure,PS2,N/A,Sports,N/A,0.01,0.01,0,0,0.02
Call of Duty 3,Wii,N/A,Shooter,Activision,1.19,0.84,0,0.23,2.26
Call of Duty: Black Ops,PC,N/A,Shooter,Activision,0.58,0.81,0,0.24,1.63
Captain America: Super Soldier,Wii,N/A,Action,Sega,0.05,0,0,0,0.05
Captain America: Super Soldier,DS,N/A,Action,Sega,0.05,0,0,0,0.05
Charm Girls Club: My Fashion Mall,DS,N/A,Simulation,N/A,0.12,0,0,0.01,0.13
Charm Girls Club: My Fashion Show,DS,N/A,Simulation,N/A,0.08,0,0,0.01,0.09
Chou Soujuu Mecha MG,DS,N/A,Simulation,N/A,0,0,0.06,0,0.06
Circus Atari,2600,N/A,Action,Atari,0.43,0.03,0,0,0.46
Clockwork Empires,PC,N/A,Strategy,N/A,0,0.03,0,0,0.03
College Hoops 2K6,PS2,N/A,Sports,N/A,0.12,0.1,0,0.03,0.25
Combat,2600,N/A,Action,Atari,1.17,0.07,0,0.01,1.25
Combat Elite: WWII Paratroopers,PS2,N/A,Shooter,N/A,0.03,0.02,0,0.01,0.06
Combat Elite: WWII Paratroopers,XB,N/A,Shooter,N/A,0.02,0.01,0,0,0.03
Combat Wings: The Great Battles of WWII,Wii,N/A,Simulation,City Interactive,0.02,0,0,0,0.02
Cubix Robots for Everyone: Clash 'n' Bash,GBA,N/A,Action,N/A,0.26,0.1,0,0.01,0.37
Custom Robo,N64,N/A,Role-Playing,Nintendo,0,0,0.29,0.04,0.33
Dance! It's Your Stage,Wii,N/A,Misc,DTP Entertainment,0,0.01,0,0,0.01
DanceDanceRevolution II,Wii,N/A,Misc,Konami Digital Entertainment,0.22,0,0,0.02,0.24
Danganronpa: Trigger Happy Havoc,PSP,N/A,Misc,N/A,0,0,0.24,0,0.24
Dead Island: Riptide,PC,N/A,Action,Deep Silver,0,0.07,0,0.01,0.08
Dead Space 3,PC,N/A,Action,Electronic Arts,0.02,0.15,0,0.02,0.19
Def Jam: Fight for NY,XB,N/A,Fighting,Electronic Arts,0.43,0.1,0,0.02,0.55
Demon Chaos,PS2,N/A,Action,Konami Digital Entertainment,0,0,0.09,0,0.09
Dinotopia: The Sunstone Odyssey,GC,N/A,Action,N/A,0.01,0,0,0,0.01
Disgaea 3: Absence of Detention,PSV,N/A,Role-Playing,Nippon Ichi Software,0.13,0.06,0.07,0.04,0.3
Disney's Chicken Little: Ace In Action,Wii,N/A,Shooter,Disney Interactive Studios,0.1,0,0,0.01,0.11
Disney's Cinderella: Magical Dreams,GBA,N/A,Platform,Disney Interactive Studios,0.1,0.04,0,0,0.14
Donkey Kong Land III,GB,N/A,Platform,Nintendo,0.68,0.31,0,0.04,1.03
Dragon Ball Z: Budokai Tenkaichi 2 (JP sales),Wii,N/A,Action,N/A,0.15,0.05,0.14,0.01,0.35
Dragster,2600,N/A,Racing,Activision,0.3,0.02,0,0,0.32
Drake of the 99 Dragons,XB,N/A,Shooter,N/A,0.05,0.01,0,0,0.06
Dream Dancer,DS,N/A,Misc,N/A,0.01,0,0,0,0.01
Dream Trigger 3D,3DS,N/A,Shooter,D3Publisher,0.04,0.02,0,0.01,0.07
Drill Dozer,GBA,N/A,Platform,N/A,0.04,0.01,0,0,0.05
Egg Monster Hero,DS,N/A,Role-Playing,Square Enix,0,0,0.09,0,0.09
eJay Clubworld,PS2,N/A,Misc,Empire Interactive,0.07,0.06,0,0.02,0.15
Face Racers: Photo Finish,3DS,N/A,Racing,Majesco Entertainment,0.08,0,0,0,0.08
Famista 64,N64,N/A,Sports,Namco Bandai Games,0,0,0.17,0.03,0.2
Ferrari: The Race Experience,Wii,N/A,Racing,System 3 Arcade Software,0,0.01,0,0,0.01
FIFA Soccer 2004,PS2,N/A,Sports,Electronic Arts,0.59,2.36,0.04,0.51,3.5
Final Fantasy XI,PS2,N/A,Role-Playing,N/A,0.08,0.06,0.15,0.02,0.31
Fishing Derby,2600,N/A,Sports,Activision,0.48,0.03,0,0.01,0.52
Flag Capture,2600,N/A,Action,Atari,0.25,0.02,0,0,0.27
Flip's Twisted World,Wii,N/A,Platform,N/A,0.05,0,0,0,0.05
Football Manager 2007,X360,N/A,Sports,Sega,0,0.01,0,0,0.01
Freaky Flyers,GC,N/A,Racing,N/A,0.01,0,0,0,0.01
Frogger's Adventures: Temple of the Frog,GBA,N/A,Adventure,Konami Digital Entertainment,2.15,0.18,0,0.07,2.4
Fullmetal Alchemist: Brotherhood,PSP,N/A,Action,N/A,0,0,0.03,0,0.03
Get Fit with Mel B,X360,N/A,Sports,Black Bean Games,0,0.07,0,0.01,0.08
Ghostbusters II,2600,N/A,Action,Activision,0.2,0.01,0,0,0.21
GiFTPiA,GC,N/A,Role-Playing,N/A,0,0,0.11,0,0.11
Godzilla: Destroy All Monsters Melee,XB,N/A,Fighting,N/A,0.09,0.03,0,0,0.12
GRID,DS,N/A,Racing,Codemasters,0.04,0.01,0,0,0.05
GRID,PC,N/A,Racing,Codemasters,0,0.03,0,0.01,0.04
Gun,X360,N/A,Shooter,Activision,0.24,0.01,0,0.02,0.27
Hakuouki: Shinsengumi Kitan,PS3,N/A,Adventure,N/A,0.01,0,0,0,0.01
Half-Minute Hero 2,PSP,N/A,Role-Playing,Rising Star Games,0,0,0.04,0,0.04
Hangman,2600,N/A,Puzzle,Atari,0.35,0.02,0,0,0.37
Happy Feet Two,DS,N/A,Action,Warner Bros. Interactive Entertainment,0.09,0.02,0,0.01,0.12
Happy Feet Two,PS3,N/A,Action,Warner Bros. Interactive Entertainment,0.09,0.01,0,0.01,0.11
Happy Feet Two,X360,N/A,Action,Warner Bros. Interactive Entertainment,0.08,0.01,0,0.01,0.1
Happy Feet Two,Wii,N/A,Action,Warner Bros. Interactive Entertainment,0.07,0.01,0,0.01,0.09
Harvest Moon: Save the Homeland,PS2,N/A,Simulation,N/A,0.19,0.15,0,0.05,0.39
Harvest Moon: The Tale of Two Towns,3DS,N/A,Simulation,N/A,0.28,0,0,0.02,0.3
Haven: Call of the King,PS2,N/A,Platform,Midway Games,0.14,0.11,0,0.04,0.29
Hitman 2: Silent Assassin,XB,N/A,Action,Eidos Interactive,0.76,0.38,0,0.05,1.19
Home Run,2600,N/A,Sports,Atari,0.14,0.01,0,0,0.15
Homeworld Remastered Collection,PC,N/A,Strategy,N/A,0,0.01,0,0,0.01
Housekeeping,DS,N/A,Action,N/A,0,0,0.04,0,0.04
Indy 500,2600,N/A,Racing,Atari,0.26,0.01,0,0,0.27
Inversion,PC,N/A,Shooter,Namco Bandai Games,0.01,0,0,0,0.01
James Cameron's Dark Angel,PS2,N/A,Action,Universal Interactive,0.08,0.07,0,0.02,0.17
Jet Impulse,DS,N/A,Simulation,Nintendo,0,0,0.02,0,0.02
Jet X20,PS2,N/A,Racing,N/A,0.11,0.09,0,0.03,0.23
Jewel Link Chronicles: Mountains of Madness,DS,N/A,Puzzle,Avanquest,0,0.06,0,0.01,0.07
Jonah Lomu Rugby Challenge,PS3,N/A,Sports,Home Entertainment Suppliers,0,0.2,0,0.06,0.26
Jurassic Park: The Game,X360,N/A,Action,N/A,0.15,0,0,0.01,0.16
Karate,2600,N/A,Fighting,Ultravision,0.44,0.03,0,0,0.47
Legacy of Kain: Soul Reaver,PS,N/A,Action,Eidos Interactive,0.58,0.4,0,0.07,1.05
Legacy of Ys: Books I & II,DS,N/A,Role-Playing,N/A,0.02,0,0,0,0.02
LEGO Batman: The Videogame,Wii,N/A,Action,Warner Bros. Interactive Entertainment,1.86,1.02,0,0.29,3.17
LEGO Batman: The Videogame,PSP,N/A,Action,Warner Bros. Interactive Entertainment,0.57,0.46,0,0.28,1.31
LEGO Harry Potter: Years 5-7,Wii,N/A,Action,Warner Bros. Interactive Entertainment,0.76,0.47,0,0.13,1.36
LEGO Harry Potter: Years 5-7,X360,N/A,Action,Warner Bros. Interactive Entertainment,0.51,0.39,0,0.09,0.99
LEGO Harry Potter: Years 5-7,PS3,N/A,Action,Warner Bros. Interactive Entertainment,0.36,0.45,0,0.16,0.97
LEGO Harry Potter: Years 5-7,DS,N/A,Action,Warner Bros. Interactive Entertainment,0.35,0.3,0,0.07,0.72
LEGO Harry Potter: Years 5-7,3DS,N/A,Action,Warner Bros. Interactive Entertainment,0.18,0.19,0,0.04,0.41
LEGO Harry Potter: Years 5-7,PSP,N/A,Action,Warner Bros. Interactive Entertainment,0.1,0.11,0,0.06,0.27
LEGO Harry Potter: Years 5-7,PC,N/A,Action,Warner Bros. Interactive Entertainment,0.05,0.14,0,0.03,0.22
LEGO Indiana Jones: The Original Adventures,Wii,N/A,Action,LucasArts,1.54,0.63,0,0.22,2.39
Luminous Arc 2 (JP sales),DS,N/A,Role-Playing,N/A,0,0,0.1,0,0.1
Luxor: Pharaoh's Challenge,Wii,N/A,Puzzle,Funsta,0.01,0.03,0,0,0.04
Madden NFL 06,X360,N/A,Sports,Electronic Arts,0.54,0,0.01,0.03,0.58
Madden NFL 07,PSP,N/A,Sports,N/A,0.77,0.03,0,0.04,0.84
Madden NFL 11,Wii,N/A,Sports,N/A,0.7,0,0,0.05,0.75
Madden NFL 2002,XB,N/A,Sports,N/A,0.53,0.02,0,0.03,0.58
Madden NFL 2004,PS2,N/A,Sports,Electronic Arts,4.26,0.26,0.01,0.71,5.24
Majesty 2: The Fantasy Kingdom Sim,X360,N/A,Simulation,N/A,0.03,0,0,0,0.03
Major League Baseball 2K6,PSP,N/A,Sports,N/A,0.11,0,0,0.01,0.12
Major League Baseball 2K8,PSP,N/A,Sports,N/A,0.03,0,0,0,0.03
Mario Tennis,3DS,N/A,Sports,N/A,0,0,0.02,0,0.02
Maze Craze: A Game of Cops 'n Robbers,2600,N/A,Action,Atari,0.42,0.02,0,0,0.44
McFarlane's Evil Prophecy,PS2,N/A,Action,Konami Digital Entertainment,0.03,0.03,0,0.01,0.07
Mega Man Battle Network: Operation Shooting Star,DS,N/A,Role-Playing,Capcom,0,0,0.07,0,0.07
Mega Man X Collection,PS2,N/A,Misc,N/A,0.12,0.09,0,0.03,0.24
Metal Gear Solid 2: Substance,XB,N/A,Action,Konami Digital Entertainment,0.38,0.22,0,0.03,0.63
MLB SlugFest 20-03,PS2,N/A,Sports,N/A,0.41,0.32,0,0.11,0.84
Mobile Ops: The One Year War,X360,N/A,Simulation,Namco Bandai Games,0,0,0.06,0,0.06
Monster Hunter 2,PS2,N/A,Role-Playing,Capcom,0,0,0.63,0,0.63
Monster Hunter Frontier Online,PS3,N/A,Role-Playing,N/A,0,0,0.05,0,0.05
Mountain Bike Adrenaline,PS2,N/A,Sports,N/A,0.03,0.02,0,0.01,0.06
Move Fitness,PS3,N/A,Sports,Sony Computer Entertainment,0,0.17,0,0.05,0.22
My Healthy Cooking Coach,DS,N/A,Simulation,N/A,0.09,0,0,0.01,0.1
Namco Museum,XB,N/A,Misc,N/A,0.77,0.11,0,0.04,0.92
NASCAR Thunder 2003,PS2,N/A,Racing,N/A,0.6,0.46,0,0.16,1.22
NASCAR: Dirt to Daytona,PS2,N/A,Racing,N/A,0.28,0.22,0,0.07,0.57
National Geographic Challenge!,X360,N/A,Misc,N/A,0.06,0,0,0,0.06
NBA Live 2003,XB,N/A,Sports,Electronic Arts,0.31,0.04,0,0.01,0.36
NBA Live 2003,GC,N/A,Sports,Electronic Arts,0.23,0.06,0,0.01,0.3
NBA Starting Five,PS2,N/A,Sports,N/A,0.09,0.07,0,0.02,0.18
NBA Street Vol. 2,GC,N/A,Sports,Electronic Arts,0.41,0.11,0,0.01,0.53
NFL GameDay 2003,PS2,N/A,Sports,N/A,0.2,0.15,0,0.05,0.4
NHL Hitz Pro,GC,N/A,Sports,N/A,0.03,0.01,0,0,0.04
NHL Slapshot,Wii,N/A,Sports,N/A,0.4,0,0,0.02,0.42
Nicktoons: Battle for Volcano Island,GC,N/A,Action,N/A,0.22,0.06,0,0.01,0.29
Nintendo Puzzle Collection,GC,N/A,Puzzle,N/A,0,0,0.13,0,0.13
Otomedius Excellent,X360,N/A,Shooter,N/A,0.13,0,0.04,0.01,0.18
Our House Party!,Wii,N/A,Simulation,N/A,0.13,0,0,0.01,0.14
Pac-Man Fever,GC,N/A,Misc,N/A,0.21,0.06,0,0.01,0.28
Payout Poker & Casino,PSP,N/A,Misc,N/A,0.02,0,0,0,0.02
PDC World Championship Darts 2008,DS,N/A,Sports,N/A,0.01,0,0,0,0.01
PDC World Championship Darts 2008,PSP,N/A,Sports,Oxygen Interactive,0.01,0,0,0,0.01
PES 2009: Pro Evolution Soccer,PSP,N/A,Sports,Konami Digital Entertainment,0.04,0.33,0.26,0.17,0.8
Pet Zombies,3DS,N/A,Simulation,Majesco Entertainment,0.18,0,0,0.01,0.19
Port Royale 3,PS3,N/A,Simulation,Kalypso Media,0.06,0,0,0.01,0.07
Port Royale 3,X360,N/A,Simulation,Kalypso Media,0.06,0,0,0,0.06
Prinny: Can I Really Be The Hero? (US sales),PSP,N/A,Action,N/A,0.06,0,0,0,0.06
Rayman Arena,XB,N/A,Racing,N/A,0.05,0.01,0,0,0.06
Reader Rabbit 2nd Grade,Wii,N/A,Misc,N/A,0.05,0,0,0,0.05
Record of Agarest War Zero,PS3,N/A,Strategy,Ghostlight,0.09,0,0.03,0.01,0.13
Rhythm Heaven,Wii,N/A,Misc,N/A,0.13,0,0.77,0.01,0.91
Robert Ludlum's The Bourne Conspiracy,X360,N/A,Action,Vivendi Games,0.26,0.14,0,0.04,0.44
Robert Ludlum's The Bourne Conspiracy,PS3,N/A,Action,Vivendi Games,0.18,0.14,0,0.06,0.38
Robotech: Battlecry,XB,N/A,Shooter,N/A,0.16,0.05,0,0.01,0.22
Rock Band,X360,N/A,Misc,Electronic Arts,1.93,0.34,0,0.21,2.48
Rock Band,Wii,N/A,Misc,MTV Games,1.35,0.56,0,0.2,2.11
Rock Band,PS3,N/A,Misc,Electronic Arts,0.99,0.41,0,0.22,1.62
Rock Band,PS2,N/A,Misc,Electronic Arts,0.71,0.06,0,0.35,1.12
Rock Revolution,PS3,N/A,Misc,N/A,0.25,0,0,0.02,0.27
Rock Revolution,Wii,N/A,Misc,N/A,0.07,0,0,0.01,0.08
Rocksmith,PC,N/A,Misc,N/A,0.06,0.04,0,0.01,0.11
RollerCoaster Tycoon,PC,N/A,Strategy,Microprose,0.02,0.02,0,0.01,0.05
Runaway: A Twist of Fate,DS,N/A,Adventure,Focus Home Interactive,0,0.02,0,0,0.02
Sabre Wulf,GBA,N/A,Platform,THQ,0.02,0.01,0,0,0.03
Saint,Wii,N/A,Shooter,N/A,0.02,0,0,0,0.02
Samurai Shodown Anthology,PSP,N/A,Fighting,Ignition Entertainment,0.08,0,0,0.01,0.09
Samurai Spirits: Tenkaichi Kenkakuden,PS2,N/A,Fighting,N/A,0,0,0.03,0,0.03
Saru! Get You! Million Monkeys,PS2,N/A,Platform,N/A,0,0,0.12,0,0.12
Sega Rally 2006,PS2,N/A,Racing,N/A,0,0,0.04,0,0.04
Shaun White Snowboarding,X360,N/A,Sports,Ubisoft,0.48,0.26,0,0.08,0.82
Shonen Jump's Yu-Gi-Oh! GX Card Almanac,DS,N/A,Misc,Konami Digital Entertainment,0,0,0.02,0,0.02
Shorts,DS,N/A,Platform,N/A,0.01,0,0,0,0.01
Shrek the Third,DS,N/A,Action,Activision,0.26,0.02,0,0.02,0.3
Silent Hill: Homecoming,X360,N/A,Action,Konami Digital Entertainment,0.25,0.16,0,0.04,0.45
Silent Hill: Homecoming,PS3,N/A,Action,Konami Digital Entertainment,0.18,0.15,0,0.06,0.39
Singularity,X360,N/A,Shooter,N/A,0.24,0.05,0,0.02,0.31
Singularity,PS3,N/A,Shooter,N/A,0.17,0.04,0.01,0.03,0.25
Slot Machine,2600,N/A,Action,Atari,0.29,0.02,0,0,0.31
Smashing Drive,GC,N/A,Racing,N/A,0.06,0.01,0,0,0.07
Sonic the Hedgehog,PS3,N/A,Platform,N/A,0,0.48,0,0,0.48
Space Invaders,2600,N/A,Shooter,Atari,2.36,0.14,0,0.03,2.53
Splatterhouse,PS3,N/A,Action,Namco Bandai Games,0.13,0.02,0,0.02,0.17
Star Trek: Conquest,PS2,N/A,Strategy,Bethesda Softworks,0.06,0.04,0,0.01,0.11
Star Trek: Legacy,X360,N/A,Simulation,Ubisoft,0.14,0.03,0,0.02,0.19
Star Wars Jedi Knight II: Jedi Outcast,XB,N/A,Shooter,Activision,0.23,0.07,0,0.01,0.31
Steal Princess,DS,N/A,Platform,N/A,0.02,0,0,0,0.02
Street Fighter IV,PC,N/A,Fighting,Capcom,0.07,0.04,0,0.02,0.13
Street Hoops,GC,N/A,Sports,N/A,0.09,0.02,0,0,0.11
Suikoden III,PS2,N/A,Role-Playing,N/A,0.29,0.23,0.38,0.08,0.98
Super Breakout,2600,N/A,Puzzle,Atari,0.41,0.03,0,0,0.44
Super Duper Sumos,GBA,N/A,Action,N/A,0.02,0.01,0,0,0.03
Super Puzzle Fighter II,GBA,N/A,Puzzle,Capcom,0.06,0.02,0,0,0.08
Super Robot Wars OG Saga: Masou Kishin II - Revelation of Evil God,PSP,N/A,Strategy,N/A,0,0,0.12,0,0.12
Sword of the Samurai,PS2,N/A,Fighting,Ubisoft,0,0,0.17,0,0.17
Swords,Wii,N/A,Fighting,N/A,0.03,0,0,0,0.03
Teen Titans,GBA,N/A,Action,N/A,0.13,0.05,0,0,0.18
TERA,PC,N/A,Role-Playing,N/A,0.24,0.12,0,0.05,0.41
